# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Reading Number"	"Target"	"Temperature"	"Fluorescence"	"Derivative"
"61"	"F1"	"73"	"Target 1"	"79.7069091796875"	"425819.6875"	"82514.890625"
"61"	"F1"	"74"	"Target 1"	"79.98101806640625"	"400425.28125"	"99269.484375"
"61"	"F1"	"75"	"Target 1"	"80.25513458251953"	"360853.96875"	"115284.5859375"
"61"	"F1"	"76"	"Target 1"	"80.52925109863281"	"301408.6875"	"127669.3671875"
"61"	"F1"	"77"	"Target 1"	"80.8033676147461"	"221973.953125"	"133578.453125"
"61"	"F1"	"78"	"Target 1"	"81.07748413085938"	"139766.453125"	"131177.328125"
"61"	"F1"	"79"	"Target 1"	"81.35159301757812"	"88128.5859375"	"120393.125"
"61"	"F1"	"80"	"Target 1"	"81.6257095336914"	"66363.203125"	"103048.078125"
"61"	"F1"	"81"	"Target 1"	"81.89982604980469"	"58953.1640625"	"82267.859375"
"61"	"F1"	"82"	"Target 1"	"82.17394256591797"	"56753.9609375"	"61444.6171875"
"61"	"F1"	"83"	"Target 1"	"82.44805908203125"	"54899.9609375"	"43248.546875"
"61"	"F1"	"84"	"Target 1"	"82.72217559814453"	"52768.39453125"	"29093.89453125"
"61"	"F1"	"85"	"Target 1"	"82.99629211425781"	"52367.39453125"	"18512.404296875"
"61"	"F1"	"86"	"Target 1"	"83.27040100097656"	"50918.52734375"	"10449.4296875"
"61"	"F1"	"87"	"Target 1"	"83.54451751708984"	"51183.34765625"	"5708.6376953125"
"61"	"F1"	"88"	"Target 1"	"83.81863403320312"	"50930.21875"	"3112.830078125"
"61"	"F1"	"89"	"Target 1"	"84.0927505493164"	"49179.72265625"	"1766.2734375"
"61"	"F1"	"90"	"Target 1"	"84.36686706542969"	"49220.671875"	"1087.173828125"
"61"	"F1"	"91"	"Target 1"	"84.64097595214844"	"48597.1640625"	"743.158203125"
"61"	"F1"	"92"	"Target 1"	"84.91510009765625"	"48814.67578125"	"564.67578125"
"61"	"F1"	"93"	"Target 1"	"85.189208984375"	"47070.4453125"	"473.044921875"
"61"	"F1"	"94"	"Target 1"	"85.46332550048828"	"48062.11328125"	"432.66015625"
"61"	"F1"	"95"	"Target 1"	"85.73744201660156"	"47112.7265625"	"424.958984375"
"61"	"F1"	"96"	"Target 1"	"86.01155853271484"	"45687.28515625"	"437.376953125"
"61"	"F1"	"97"	"Target 1"	"86.28567504882812"	"45733.84375"	"460.033203125"
"61"	"F1"	"98"	"Target 1"	"86.55978393554688"	"46056.6484375"	"485.0"
"61"	"F1"	"99"	"Target 1"	"86.83390045166016"	"43205.1015625"	"506.791015625"
"61"	"F1"	"100"	"Target 1"	"87.10801696777344"	"44542.51953125"	"523.900390625"
"61"	"F1"	"101"	"Target 1"	"87.38213348388672"	"43241.18359375"	"539.654296875"
"61"	"F1"	"102"	"Target 1"	"87.65625"	"43510.87109375"	"559.05078125"
"61"	"F1"	"103"	"Target 1"	"87.93035888671875"	"42880.0390625"	"581.63671875"
"61"	"F1"	"104"	"Target 1"	"88.20448303222656"	"41157.75"	"595.671875"
"61"	"F1"	"105"	"Target 1"	"88.47859191894531"	"41968.765625"	"580.4140625"
"61"	"F1"	"106"	"Target 1"	"88.7527084350586"	"40324.640625"	"518.50390625"
"61"	"F1"	"107"	"Target 1"	"89.02682495117188"	"39636.72265625"	"411.390625"
"61"	"F1"	"108"	"Target 1"	"89.30094146728516"	"40132.1796875"	"286.201171875"
"61"	"F1"	"109"	"Target 1"	"89.57505798339844"	"39732.34375"	"185.6953125"
"61"	"F1"	"110"	"Target 1"	"89.84916687011719"	"40119.671875"	"143.9609375"
"61"	"F1"	"111"	"Target 1"	"90.123291015625"	"39835.87890625"	"163.16796875"
"61"	"F1"	"112"	"Target 1"	"90.39739990234375"	"37812.44921875"	"210.5"
"61"	"F1"	"113"	"Target 1"	"90.67151641845703"	"36549.1484375"	"241.66796875"
"61"	"F1"	"114"	"Target 1"	"90.94563293457031"	"36837.390625"	"234.82421875"
"61"	"F1"	"115"	"Target 1"	"91.2197494506836"	"37241.16015625"	"205.78125"
"61"	"F1"	"116"	"Target 1"	"91.49386596679688"	"39264.0078125"	"188.572265625"
"61"	"F1"	"117"	"Target 1"	"91.76797485351562"	"36358.6015625"	"197.34765625"
"61"	"F1"	"118"	"Target 1"	"92.04209899902344"	"33867.0703125"	"205.52734375"
"61"	"F1"	"119"	"Target 1"	"92.31620788574219"	"34153.31640625"	"164.21875"
"61"	"F1"	"120"	"Target 1"	"92.59032440185547"	"35653.65234375"	"45.349609375"
"61"	"F1"	"121"	"Target 1"	"92.86444091796875"	"35030.8515625"	"-127.689453125"
"61"	"F1"	"122"	"Target 1"	"93.13855743408203"	"33721.37109375"	"-287.123046875"
"61"	"F1"	"123"	"Target 1"	"93.41267395019531"	"35089.33984375"	"-359.115234375"
"61"	"F1"	"124"	"Target 1"	"93.68678283691406"	"35756.6875"	"-305.666015625"
"61"	"F1"	"125"	"Target 1"	"93.96090698242188"	"32540.4453125"	"-144.763671875"
"61"	"F1"	"126"	"Target 1"	"94.23501586914062"	"33335.09375"	"59.658203125"
"61"	"F1"	"127"	"Target 1"	"94.5091323852539"	"31044.046875"	"230.095703125"
"61"	"F1"	"128"	"Target 1"	"94.78324890136719"	"31722.103515625"	"312.00390625"
"62"	"F2"	"1"	"Target 1"	"59.97060012817383"	"1015201.25"	"19233.91015625"
"62"	"F2"	"2"	"Target 1"	"60.24471664428711"	"1016106.875"	"19807.841796875"
"62"	"F2"	"3"	"Target 1"	"60.51883316040039"	"1013271.5"	"20397.14453125"
"62"	"F2"	"4"	"Target 1"	"60.792945861816406"	"1008405.1875"	"20949.640625"
"62"	"F2"	"5"	"Target 1"	"61.06706237792969"	"1002217.5625"	"21440.49609375"
"62"	"F2"	"6"	"Target 1"	"61.34117889404297"	"1000138.5625"	"21890.673828125"
"62"	"F2"	"7"	"Target 1"	"61.61529541015625"	"989622.375"	"22354.107421875"
"62"	"F2"	"8"	"Target 1"	"61.889408111572266"	"985873.25"	"22884.009765625"
"62"	"F2"	"9"	"Target 1"	"62.16352462768555"	"980336.5"	"23495.830078125"
"62"	"F2"	"10"	"Target 1"	"62.43763732910156"	"973307.0"	"24153.072265625"
"62"	"F2"	"11"	"Target 1"	"62.711753845214844"	"966121.8125"	"24743.630859375"
"62"	"F2"	"12"	"Target 1"	"62.985870361328125"	"960321.1875"	"25145.953125"
"62"	"F2"	"13"	"Target 1"	"63.259986877441406"	"953670.0"	"25406.279296875"
"62"	"F2"	"14"	"Target 1"	"63.53409957885742"	"943693.125"	"25513.859375"
"62"	"F2"	"15"	"Target 1"	"63.8082160949707"	"935357.6875"	"25493.8203125"
"62"	"F2"	"16"	"Target 1"	"64.08232879638672"	"929850.8125"	"25390.033203125"
"62"	"F2"	"17"	"Target 1"	"64.3564453125"	"919906.5625"	"25245.220703125"
"62"	"F2"	"18"	"Target 1"	"64.63056182861328"	"913708.0"	"25089.427734375"
"62"	"F2"	"19"	"Target 1"	"64.90467834472656"	"906366.1875"	"24939.728515625"
"62"	"F2"	"20"	"Target 1"	"65.17879486083984"	"899666.6875"	"24807.75390625"
"62"	"F2"	"21"	"Target 1"	"65.45291137695312"	"889719.875"	"24705.06640625"
"62"	"F2"	"22"	"Target 1"	"65.72702026367188"	"885054.25"	"24641.5859375"
"62"	"F2"	"23"	"Target 1"	"66.00113677978516"	"876760.75"	"24618.244140625"
"62"	"F2"	"24"	"Target 1"	"66.27525329589844"	"869752.0625"	"24622.958984375"
"62"	"F2"	"25"	"Target 1"	"66.54936981201172"	"863088.0"	"24633.67578125"
"62"	"F2"	"26"	"Target 1"	"66.823486328125"	"856119.1875"	"24629.2578125"
"62"	"F2"	"27"	"Target 1"	"67.09760284423828"	"848297.25"	"24598.470703125"
"62"	"F2"	"28"	"Target 1"	"67.37171936035156"	"839519.8125"	"24540.83984375"
"62"	"F2"	"29"	"Target 1"	"67.64582824707031"	"833886.6875"	"24482.333984375"
"62"	"F2"	"30"	"Target 1"	"67.9199447631836"	"827316.875"	"24444.47265625"
"62"	"F2"	"31"	"Target 1"	"68.19406127929688"	"819483.875"	"24441.740234375"
"62"	"F2"	"32"	"Target 1"	"68.46817779541016"	"811726.75"	"24479.470703125"
"62"	"F2"	"33"	"Target 1"	"68.74229431152344"	"805950.4375"	"24555.30859375"
"62"	"F2"	"34"	"Target 1"	"69.01640319824219"	"798064.3125"	"24653.369140625"
"62"	"F2"	"35"	"Target 1"	"69.29051971435547"	"792670.875"	"24765.5625"
"62"	"F2"	"36"	"Target 1"	"69.56463623046875"	"783097.5625"	"24908.0703125"
"62"	"F2"	"37"	"Target 1"	"69.83875274658203"	"776616.1875"	"25087.943359375"
"62"	"F2"	"38"	"Target 1"	"70.11286926269531"	"770043.6875"	"25301.8203125"
"62"	"F2"	"39"	"Target 1"	"70.3869857788086"	"762118.5625"	"25525.275390625"
"62"	"F2"	"40"	"Target 1"	"70.66110229492188"	"755516.5625"	"25714.30078125"
"62"	"F2"	"41"	"Target 1"	"70.93521118164062"	"748643.1875"	"25827.765625"
"62"	"F2"	"42"	"Target 1"	"71.2093276977539"	"736569.8125"	"25852.328125"
"62"	"F2"	"43"	"Target 1"	"71.48344421386719"	"728895.5625"	"25813.83984375"
"62"	"F2"	"44"	"Target 1"	"71.75756072998047"	"724148.4375"	"25760.79296875"
"62"	"F2"	"45"	"Target 1"	"72.03167724609375"	"717193.8125"	"25731.93359375"
"62"	"F2"	"46"	"Target 1"	"72.3057861328125"	"708054.0"	"25734.109375"
"62"	"F2"	"47"	"Target 1"	"72.57991027832031"	"700860.8125"	"25745.6640625"
"62"	"F2"	"48"	"Target 1"	"72.85401916503906"	"694064.125"	"25740.345703125"
"62"	"F2"	"49"	"Target 1"	"73.12813568115234"	"684776.0"	"25711.86328125"
"62"	"F2"	"50"	"Target 1"	"73.40225219726562"	"678521.125"	"25679.919921875"
"62"	"F2"	"51"	"Target 1"	"73.6763687133789"	"670730.0"	"25675.5625"
"62"	"F2"	"52"	"Target 1"	"73.95048522949219"	"663951.5"	"25718.68359375"
"62"	"F2"	"53"	"Target 1"	"74.22459411621094"	"658687.1875"	"25804.1875"
"62"	"F2"	"54"	"Target 1"	"74.49871826171875"	"647864.4375"	"25906.45703125"
"62"	"F2"	"55"	"Target 1"	"74.7728271484375"	"640956.3125"	"25997.06640625"
"62"	"F2"	"56"	"Target 1"	"75.04694366455078"	"632666.875"	"26060.212890625"
"62"	"F2"	"57"	"Target 1"	"75.32106018066406"	"627393.8125"	"26096.373046875"
"62"	"F2"	"58"	"Target 1"	"75.59517669677734"	"619902.1875"	"26116.970703125"
"62"	"F2"	"59"	"Target 1"	"75.86929321289062"	"610168.0"	"26139.884765625"
"62"	"F2"	"60"	"Target 1"	"76.14340209960938"	"602899.125"	"26191.0234375"
"62"	"F2"	"61"	"Target 1"	"76.41751861572266"	"597482.1875"	"26307.37890625"
"62"	"F2"	"62"	"Target 1"	"76.69163513183594"	"588502.8125"	"26537.55859375"
"62"	"F2"	"63"	"Target 1"	"76.96575164794922"	"582123.1875"	"26940.818359375"
"62"	"F2"	"64"	"Target 1"	"77.2398681640625"	"572337.1875"	"27590.638671875"
"62"	"F2"	"65"	"Target 1"	"77.51398468017578"	"567690.625"	"28592.53515625"
"62"	"F2"	"66"	"Target 1"	"77.78810119628906"	"556625.875"	"30114.416015625"
"62"	"F2"	"67"	"Target 1"	"78.06221008300781"	"548982.5625"	"32425.068359375"
"62"	"F2"	"68"	"Target 1"	"78.3363265991211"	"540153.8125"	"35929.65234375"
"62"	"F2"	"69"	"Target 1"	"78.61044311523438"	"531301.9375"	"41182.4140625"
"62"	"F2"	"70"	"Target 1"	"78.88455963134766"	"520512.71875"	"48845.06640625"
"62"	"F2"	"71"	"Target 1"	"79.15867614746094"	"505883.65625"	"59546.7109375"
"62"	"F2"	"72"	"Target 1"	"79.43278503417969"	"490264.71875"	"73613.0546875"
"62"	"F2"	"73"	"Target 1"	"79.7069091796875"	"471207.53125"	"90690.015625"
"62"	"F2"	"74"	"Target 1"	"79.98101806640625"	"441750.09375"	"109394.0546875"
"62"	"F2"	"75"	"Target 1"	"80.25513458251953"	"396023.84375"	"127215.1953125"
"62"	"F2"	"76"	"Target 1"	"80.52925109863281"	"331078.6875"	"140885.890625"
"62"	"F2"	"77"	"Target 1"	"80.8033676147461"	"240587.34375"	"147242.734375"
"62"	"F2"	"78"	"Target 1"	"81.07748413085938"	"151778.5"	"144308.359375"
"62"	"F2"	"79"	"Target 1"	"81.35159301757812"	"94155.234375"	"132103.375"
"62"	"F2"	"80"	"Target 1"	"81.6257095336914"	"72566.1640625"	"112747.484375"
"62"	"F2"	"81"	"Target 1"	"81.89982604980469"	"66328.953125"	"89756.7265625"
"62"	"F2"	"82"	"Target 1"	"82.17394256591797"	"63113.21875"	"66872.1875"
"62"	"F2"	"83"	"Target 1"	"82.44805908203125"	"60277.640625"	"46980.3515625"
"62"	"F2"	"84"	"Target 1"	"82.72217559814453"	"57340.1015625"	"31562.9296875"
"62"	"F2"	"85"	"Target 1"	"82.99629211425781"	"59448.33984375"	"19772.25390625"
"62"	"F2"	"86"	"Target 1"	"83.27040100097656"	"54862.45703125"	"11100.576171875"
"62"	"F2"	"87"	"Target 1"	"83.54451751708984"	"57035.6015625"	"6045.654296875"
"62"	"F2"	"88"	"Target 1"	"83.81863403320312"	"58036.53125"	"3379.10546875"
"62"	"F2"	"89"	"Target 1"	"84.0927505493164"	"55763.46484375"	"2155.43359375"
"62"	"F2"	"90"	"Target 1"	"84.36686706542969"	"55495.2265625"	"1723.43359375"
"62"	"F2"	"91"	"Target 1"	"84.64097595214844"	"54907.1484375"	"1659.048828125"
"62"	"F2"	"92"	"Target 1"	"84.91510009765625"	"52985.53515625"	"1697.150390625"
"62"	"F2"	"93"	"Target 1"	"85.189208984375"	"51426.11328125"	"1686.4375"
"62"	"F2"	"94"	"Target 1"	"85.46332550048828"	"52779.7890625"	"1561.3203125"
"62"	"F2"	"95"	"Target 1"	"85.73744201660156"	"50386.734375"	"1320.630859375"
"62"	"F2"	"96"	"Target 1"	"86.01155853271484"	"49153.70703125"	"1008.14453125"
"62"	"F2"	"97"	"Target 1"	"86.28567504882812"	"50150.6953125"	"693.32421875"
"62"	"F2"	"98"	"Target 1"	"86.55978393554688"	"50032.15234375"	"450.732421875"
"62"	"F2"	"99"	"Target 1"	"86.83390045166016"	"49485.83984375"	"337.982421875"
"62"	"F2"	"100"	"Target 1"	"87.10801696777344"	"49134.33984375"	"376.142578125"
"62"	"F2"	"101"	"Target 1"	"87.38213348388672"	"48991.9921875"	"539.876953125"
"62"	"F2"	"102"	"Target 1"	"87.65625"	"49216.78515625"	"763.662109375"
"62"	"F2"	"103"	"Target 1"	"87.93035888671875"	"44705.5"	"964.88671875"
"62"	"F2"	"104"	"Target 1"	"88.20448303222656"	"46762.3984375"	"1076.814453125"
"62"	"F2"	"105"	"Target 1"	"88.47859191894531"	"45533.51171875"	"1076.658203125"
"62"	"F2"	"106"	"Target 1"	"88.7527084350586"	"44162.38671875"	"993.87109375"
"62"	"F2"	"107"	"Target 1"	"89.02682495117188"	"45021.9375"	"891.8828125"
"62"	"F2"	"108"	"Target 1"	"89.30094146728516"	"45631.29296875"	"832.296875"
"62"	"F2"	"109"	"Target 1"	"89.57505798339844"	"43916.9453125"	"842.169921875"
"62"	"F2"	"110"	"Target 1"	"89.84916687011719"	"42213.60546875"	"903.876953125"
"62"	"F2"	"111"	"Target 1"	"90.123291015625"	"42030.76953125"	"972.25390625"
"62"	"F2"	"112"	"Target 1"	"90.39739990234375"	"41972.96875"	"1005.3515625"
"62"	"F2"	"113"	"Target 1"	"90.67151641845703"	"40607.6171875"	"987.1015625"
"62"	"F2"	"114"	"Target 1"	"90.94563293457031"	"41688.60546875"	"928.7109375"
"62"	"F2"	"115"	"Target 1"	"91.2197494506836"	"38558.75390625"	"852.5078125"
"62"	"F2"	"116"	"Target 1"	"91.49386596679688"	"41067.8984375"	"772.751953125"
"62"	"F2"	"117"	"Target 1"	"91.76797485351562"	"38564.83984375"	"686.96484375"
"62"	"F2"	"118"	"Target 1"	"92.04209899902344"	"38642.55859375"	"582.638671875"
"62"	"F2"	"119"	"Target 1"	"92.31620788574219"	"36869.42578125"	"453.763671875"
"62"	"F2"	"120"	"Target 1"	"92.59032440185547"	"38281.3046875"	"315.345703125"
"62"	"F2"	"121"	"Target 1"	"92.86444091796875"	"38086.1328125"	"203.509765625"
"62"	"F2"	"122"	"Target 1"	"93.13855743408203"	"37404.10546875"	"157.740234375"
"62"	"F2"	"123"	"Target 1"	"93.41267395019531"	"37709.109375"	"195.044921875"
"62"	"F2"	"124"	"Target 1"	"93.68678283691406"	"36209.1328125"	"294.4375"
"62"	"F2"	"125"	"Target 1"	"93.96090698242188"	"34880.828125"	"404.544921875"
"62"	"F2"	"126"	"Target 1"	"94.23501586914062"	"34877.1640625"	"470.66015625"
"62"	"F2"	"127"	"Target 1"	"94.5091323852539"	"34751.3203125"	"463.30859375"
"62"	"F2"	"128"	"Target 1"	"94.78324890136719"	"35304.30859375"	"389.6796875"
"63"	"F3"	"1"	"Target 1"	"59.96099853515625"	"1052049.25"	"23042.46875"
"63"	"F3"	"2"	"Target 1"	"60.23548889160156"	"1049916.875"	"23457.140625"
"63"	"F3"	"3"	"Target 1"	"60.50998306274414"	"1048147.5"	"23878.638671875"
"63"	"F3"	"4"	"Target 1"	"60.78447723388672"	"1042962.375"	"24216.318359375"
"63"	"F3"	"5"	"Target 1"	"61.0589714050293"	"1035858.6875"	"24416.36328125"
"63"	"F3"	"6"	"Target 1"	"61.333465576171875"	"1030753.8125"	"24491.390625"
"63"	"F3"	"7"	"Target 1"	"61.60795593261719"	"1022759.4375"	"24508.8984375"
"63"	"F3"	"8"	"Target 1"	"61.882450103759766"	"1015519.875"	"24550.185546875"
"63"	"F3"	"9"	"Target 1"	"62.156944274902344"	"1008869.625"	"24667.8515625"
"63"	"F3"	"10"	"Target 1"	"62.43143844604492"	"1002297.75"	"24850.345703125"
"63"	"F3"	"11"	"Target 1"	"62.7059326171875"	"996684.25"	"25081.5078125"
"63"	"F3"	"12"	"Target 1"	"62.98042297363281"	"988116.375"	"25322.546875"
"63"	"F3"	"13"	"Target 1"	"63.25491714477539"	"980050.9375"	"25530.158203125"
"63"	"F3"	"14"	"Target 1"	"63.52941131591797"	"972003.5"	"25662.892578125"
"63"	"F3"	"15"	"Target 1"	"63.80390548706055"	"966670.9375"	"25687.689453125"
"63"	"F3"	"16"	"Target 1"	"64.07839965820312"	"957714.0625"	"25596.703125"
"63"	"F3"	"17"	"Target 1"	"64.35289001464844"	"949561.5625"	"25421.169921875"
"63"	"F3"	"18"	"Target 1"	"64.62738037109375"	"940947.0"	"25225.6953125"
"63"	"F3"	"19"	"Target 1"	"64.9018783569336"	"933187.125"	"25076.775390625"
"63"	"F3"	"20"	"Target 1"	"65.1763687133789"	"925972.3125"	"25003.5"
"63"	"F3"	"21"	"Target 1"	"65.45086669921875"	"919796.0"	"24979.4140625"
"63"	"F3"	"22"	"Target 1"	"65.72535705566406"	"914830.0"	"24943.775390625"
"63"	"F3"	"23"	"Target 1"	"65.99984741210938"	"904200.875"	"24845.47265625"
"63"	"F3"	"24"	"Target 1"	"66.27434539794922"	"896310.3125"	"24681.630859375"
"63"	"F3"	"25"	"Target 1"	"66.54883575439453"	"887850.0625"	"24479.923828125"
"63"	"F3"	"26"	"Target 1"	"66.82333374023438"	"882515.75"	"24331.755859375"
"63"	"F3"	"27"	"Target 1"	"67.09782409667969"	"875989.4375"	"24289.0"
"63"	"F3"	"28"	"Target 1"	"67.372314453125"	"867589.625"	"24354.267578125"
"63"	"F3"	"29"	"Target 1"	"67.64681243896484"	"861467.75"	"24486.623046875"
"63"	"F3"	"30"	"Target 1"	"67.92130279541016"	"855061.6875"	"24628.078125"
"63"	"F3"	"31"	"Target 1"	"68.19580078125"	"845776.8125"	"24725.771484375"
"63"	"F3"	"32"	"Target 1"	"68.47029113769531"	"839026.9375"	"24763.873046875"
"63"	"F3"	"33"	"Target 1"	"68.74478149414062"	"831047.375"	"24747.296875"
"63"	"F3"	"34"	"Target 1"	"69.01927947998047"	"825681.5"	"24688.14453125"
"63"	"F3"	"35"	"Target 1"	"69.29376983642578"	"817723.875"	"24599.978515625"
"63"	"F3"	"36"	"Target 1"	"69.56826782226562"	"809684.9375"	"24522.357421875"
"63"	"F3"	"37"	"Target 1"	"69.84275817871094"	"802093.875"	"24503.54296875"
"63"	"F3"	"38"	"Target 1"	"70.11724853515625"	"795723.375"	"24587.3984375"
"63"	"F3"	"39"	"Target 1"	"70.3917465209961"	"789085.0625"	"24779.689453125"
"63"	"F3"	"40"	"Target 1"	"70.6662368774414"	"782905.875"	"25048.60546875"
"63"	"F3"	"41"	"Target 1"	"70.94073486328125"	"773928.6875"	"25349.66015625"
"63"	"F3"	"42"	"Target 1"	"71.21522521972656"	"765930.0"	"25623.75390625"
"63"	"F3"	"43"	"Target 1"	"71.48971557617188"	"757386.9375"	"25832.666015625"
"63"	"F3"	"44"	"Target 1"	"71.76421356201172"	"750293.8125"	"25969.390625"
"63"	"F3"	"45"	"Target 1"	"72.03870391845703"	"742542.875"	"26048.431640625"
"63"	"F3"	"46"	"Target 1"	"72.31320190429688"	"734964.5"	"26086.337890625"
"63"	"F3"	"47"	"Target 1"	"72.58769226074219"	"727525.125"	"26086.603515625"
"63"	"F3"	"48"	"Target 1"	"72.8621826171875"	"719778.375"	"26039.501953125"
"63"	"F3"	"49"	"Target 1"	"73.13667297363281"	"712323.625"	"25935.279296875"
"63"	"F3"	"50"	"Target 1"	"73.41117095947266"	"703188.125"	"25781.3125"
"63"	"F3"	"51"	"Target 1"	"73.6856689453125"	"697228.625"	"25610.78515625"
"63"	"F3"	"52"	"Target 1"	"73.96015930175781"	"689445.25"	"25477.3203125"
"63"	"F3"	"53"	"Target 1"	"74.23464965820312"	"681979.5625"	"25434.78515625"
"63"	"F3"	"54"	"Target 1"	"74.50914001464844"	"675800.9375"	"25512.919921875"
"63"	"F3"	"55"	"Target 1"	"74.78363800048828"	"669002.5"	"25701.484375"
"63"	"F3"	"56"	"Target 1"	"75.0581283569336"	"660688.6875"	"25952.748046875"
"63"	"F3"	"57"	"Target 1"	"75.33262634277344"	"652384.9375"	"26201.83984375"
"63"	"F3"	"58"	"Target 1"	"75.60711669921875"	"644481.6875"	"26394.244140625"
"63"	"F3"	"59"	"Target 1"	"75.88160705566406"	"637649.0"	"26504.8125"
"63"	"F3"	"60"	"Target 1"	"76.1561050415039"	"628719.5"	"26545.166015625"
"63"	"F3"	"61"	"Target 1"	"76.43059539794922"	"622686.9375"	"26560.998046875"
"63"	"F3"	"62"	"Target 1"	"76.70509338378906"	"614459.5625"	"26630.97265625"
"63"	"F3"	"63"	"Target 1"	"76.97958374023438"	"605114.5625"	"26869.818359375"
"63"	"F3"	"64"	"Target 1"	"77.25407409667969"	"598613.75"	"27427.90234375"
"63"	"F3"	"65"	"Target 1"	"77.52857208251953"	"592285.1875"	"28485.224609375"
"63"	"F3"	"66"	"Target 1"	"77.80306243896484"	"586919.5625"	"30249.046875"
"63"	"F3"	"67"	"Target 1"	"78.07756042480469"	"575122.375"	"32973.625"
"63"	"F3"	"68"	"Target 1"	"78.35205078125"	"563199.4375"	"37012.171875"
"63"	"F3"	"69"	"Target 1"	"78.62654113769531"	"556502.75"	"42874.828125"
"63"	"F3"	"70"	"Target 1"	"78.90103912353516"	"544335.875"	"51236.0390625"
"63"	"F3"	"71"	"Target 1"	"79.17552947998047"	"529744.8125"	"62823.45703125"
"63"	"F3"	"72"	"Target 1"	"79.45002746582031"	"511631.40625"	"78143.5546875"
"63"	"F3"	"73"	"Target 1"	"79.72451782226562"	"489003.5"	"97062.3203125"
"63"	"F3"	"74"	"Target 1"	"79.99900817871094"	"459469.1875"	"118365.671875"
"63"	"F3"	"75"	"Target 1"	"80.27350616455078"	"410651.6875"	"139534.578125"
"63"	"F3"	"76"	"Target 1"	"80.5479965209961"	"341276.09375"	"156998.234375"
"63"	"F3"	"77"	"Target 1"	"80.82249450683594"	"244292.328125"	"166974.4375"
"63"	"F3"	"78"	"Target 1"	"81.09698486328125"	"155466.5"	"166687.890625"
"63"	"F3"	"79"	"Target 1"	"81.37147521972656"	"100361.140625"	"155450.75"
"63"	"F3"	"80"	"Target 1"	"81.6459732055664"	"77598.171875"	"135046.8125"
"63"	"F3"	"81"	"Target 1"	"81.92046356201172"	"71232.3671875"	"109175.609375"
"63"	"F3"	"82"	"Target 1"	"82.19496154785156"	"67628.2265625"	"82210.703125"
"63"	"F3"	"83"	"Target 1"	"82.46945190429688"	"64501.3359375"	"57872.109375"
"63"	"F3"	"84"	"Target 1"	"82.74394226074219"	"62940.734375"	"38383.25"
"63"	"F3"	"85"	"Target 1"	"83.01844024658203"	"64325.80859375"	"24303.60546875"
"63"	"F3"	"86"	"Target 1"	"83.29293060302734"	"60876.2734375"	"14095.240234375"
"63"	"F3"	"87"	"Target 1"	"83.56742858886719"	"62311.9453125"	"7948.453125"
"63"	"F3"	"88"	"Target 1"	"83.8419189453125"	"59652.5234375"	"4509.455078125"
"63"	"F3"	"89"	"Target 1"	"84.11640930175781"	"59136.01953125"	"2703.515625"
"63"	"F3"	"90"	"Target 1"	"84.39089965820312"	"60806.83984375"	"1815.421875"
"63"	"F3"	"91"	"Target 1"	"84.66539764404297"	"59676.79296875"	"1423.40625"
"63"	"F3"	"92"	"Target 1"	"84.93989562988281"	"58574.60546875"	"1288.376953125"
"63"	"F3"	"93"	"Target 1"	"85.21438598632812"	"57225.40625"	"1264.640625"
"63"	"F3"	"94"	"Target 1"	"85.48887634277344"	"57493.33984375"	"1255.51953125"
"63"	"F3"	"95"	"Target 1"	"85.76336669921875"	"55734.234375"	"1204.53125"
"63"	"F3"	"96"	"Target 1"	"86.0378646850586"	"55212.5703125"	"1098.705078125"
"63"	"F3"	"97"	"Target 1"	"86.3123550415039"	"55564.90625"	"964.39453125"
"63"	"F3"	"98"	"Target 1"	"86.58685302734375"	"55107.26171875"	"849.375"
"63"	"F3"	"99"	"Target 1"	"86.86134338378906"	"54301.14453125"	"797.61328125"
"63"	"F3"	"100"	"Target 1"	"87.13583374023438"	"54285.40234375"	"828.525390625"
"63"	"F3"	"101"	"Target 1"	"87.41033172607422"	"53293.44140625"	"929.6796875"
"63"	"F3"	"102"	"Target 1"	"87.68482208251953"	"52103.7578125"	"1064.119140625"
"63"	"F3"	"103"	"Target 1"	"87.95932006835938"	"52263.7890625"	"1186.31640625"
