# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Cycle Number"	"Target"	"Rn"	"dRn"	"Sample"	"Omit"
"54"	"E6"	"3"	"Target 1"	"0.21799351274967194"	"0.004416609472698646"	"Sample 1"	"FALSE"
"54"	"E6"	"4"	"Target 1"	"0.2189365178346634"	"0.002390507525867891"	"Sample 1"	"FALSE"
"54"	"E6"	"5"	"Target 1"	"0.22444188594818115"	"0.004926768607563442"	"Sample 1"	"FALSE"
"54"	"E6"	"6"	"Target 1"	"0.22729288041591644"	"0.004808656043476522"	"Sample 1"	"FALSE"
"54"	"E6"	"7"	"Target 1"	"0.22843322157859802"	"0.002979890174335892"	"Sample 1"	"FALSE"
"54"	"E6"	"8"	"Target 1"	"0.22891807556152344"	"4.956371254391245E-4"	"Sample 1"	"FALSE"
"54"	"E6"	"9"	"Target 1"	"0.2330767810344696"	"0.0016852355665630814"	"Sample 1"	"FALSE"
"54"	"E6"	"10"	"Target 1"	"0.23543508350849152"	"0.0010744310087627829"	"Sample 1"	"FALSE"
"54"	"E6"	"11"	"Target 1"	"0.2384389191865921"	"0.0011091596550411587"	"Sample 1"	"FALSE"
"54"	"E6"	"12"	"Target 1"	"0.2439282238483429"	"0.003629357284969742"	"Sample 1"	"FALSE"
"54"	"E6"	"13"	"Target 1"	"0.24543999135494232"	"0.002172017759746986"	"Sample 1"	"FALSE"
"54"	"E6"	"14"	"Target 1"	"0.24489057064056396"	"-0.0013465099864535812"	"Sample 1"	"FALSE"
"54"	"E6"	"15"	"Target 1"	"0.245247945189476"	"-0.003958242469363743"	"Sample 1"	"FALSE"
"54"	"E6"	"16"	"Target 1"	"0.2504633665084839"	"-0.0017119281821780519"	"Sample 1"	"FALSE"
"54"	"E6"	"17"	"Target 1"	"0.2539527714252472"	"-0.001191630297236984"	"Sample 1"	"FALSE"
"54"	"E6"	"18"	"Target 1"	"0.25499558448791504"	"-0.00311792426639132"	"Sample 1"	"FALSE"
"54"	"E6"	"19"	"Target 1"	"0.2613723576068878"	"2.897418207592206E-4"	"Sample 1"	"FALSE"
"54"	"E6"	"20"	"Target 1"	"0.2692868411540985"	"0.005235118336147732"	"Sample 1"	"FALSE"
"54"	"E6"	"21"	"Target 1"	"0.2768239974975586"	"0.009803167647785632"	"Sample 1"	"FALSE"
"54"	"E6"	"22"	"Target 1"	"0.2928977608680725"	"0.02290782398647731"	"Sample 1"	"FALSE"
"54"	"E6"	"23"	"Target 1"	"0.3245348632335663"	"0.0515758193201489"	"Sample 1"	"FALSE"
"54"	"E6"	"24"	"Target 1"	"0.380214124917984"	"0.10428597397274444"	"Sample 1"	"FALSE"
"54"	"E6"	"25"	"Target 1"	"0.47476062178611755"	"0.19586336380905575"	"Sample 1"	"FALSE"
"54"	"E6"	"26"	"Target 1"	"0.630102276802063"	"0.34823591179317903"	"Sample 1"	"FALSE"
"54"	"E6"	"27"	"Target 1"	"0.8631202578544617"	"0.5782847858137554"	"Sample 1"	"FALSE"
"54"	"E6"	"28"	"Target 1"	"1.1511764526367188"	"0.8633718735641903"	"Sample 1"	"FALSE"
"54"	"E6"	"29"	"Target 1"	"1.4404510259628296"	"1.1496773398584792"	"Sample 1"	"FALSE"
"54"	"E6"	"30"	"Target 1"	"1.696665644645691"	"1.4029228515095182"	"Sample 1"	"FALSE"
"54"	"E6"	"31"	"Target 1"	"1.9032490253448486"	"1.6065371251768537"	"Sample 1"	"FALSE"
"54"	"E6"	"32"	"Target 1"	"2.0626003742218018"	"1.7629193670219845"	"Sample 1"	"FALSE"
"54"	"E6"	"33"	"Target 1"	"2.177182912826538"	"1.8745327985948987"	"Sample 1"	"FALSE"
"54"	"E6"	"34"	"Target 1"	"2.2645890712738037"	"1.9589698500103423"	"Sample 1"	"FALSE"
"54"	"E6"	"35"	"Target 1"	"2.3267288208007812"	"2.0181404925054975"	"Sample 1"	"FALSE"
"54"	"E6"	"36"	"Target 1"	"2.365025281906128"	"2.053467846579022"	"Sample 1"	"FALSE"
"54"	"E6"	"37"	"Target 1"	"2.395738124847412"	"2.081211582488484"	"Sample 1"	"FALSE"
"54"	"E6"	"38"	"Target 1"	"2.4169247150421143"	"2.0994290656513637"	"Sample 1"	"FALSE"
"54"	"E6"	"39"	"Target 1"	"2.4301955699920654"	"2.109730813569493"	"Sample 1"	"FALSE"
"54"	"E6"	"40"	"Target 1"	"2.435676097869873"	"2.1122422344154783"	"Sample 1"	"FALSE"
"54"	"E6"	"41"	"Target 1"	"2.4447383880615234"	"2.1183354175753064"	"Sample 1"	"FALSE"
"54"	"E6"	"42"	"Target 1"	"2.4480764865875244"	"2.118704409069485"	"Sample 1"	"FALSE"
"54"	"E6"	"43"	"Target 1"	"2.4586191177368164"	"2.126277933186955"	"Sample 1"	"FALSE"
"54"	"E6"	"44"	"Target 1"	"2.4591193199157715"	"2.123809028334088"	"Sample 1"	"FALSE"
"54"	"E6"	"45"	"Target 1"	"2.463759183883667"	"2.1254797852701612"	"Sample 1"	"FALSE"
"55"	"E7"	"1"	"Target 1"	"0.21415187418460846"	"9.50184464454662E-4"	"Sample 1"	"FALSE"
"55"	"E7"	"2"	"Target 1"	"0.22051319479942322"	"0.0045180568189331916"	"Sample 1"	"FALSE"
"55"	"E7"	"3"	"Target 1"	"0.22472308576107025"	"0.005934499520244024"	"Sample 1"	"FALSE"
"55"	"E7"	"4"	"Target 1"	"0.2254852056503296"	"0.003903171149167134"	"Sample 1"	"FALSE"
"55"	"E7"	"5"	"Target 1"	"0.22890105843544006"	"0.004525575673941407"	"Sample 1"	"FALSE"
"55"	"E7"	"6"	"Target 1"	"0.22995641827583313"	"0.002787487253998272"	"Sample 1"	"FALSE"
"55"	"E7"	"7"	"Target 1"	"0.23216933012008667"	"0.0022069508379155833"	"Sample 1"	"FALSE"
"55"	"E7"	"8"	"Target 1"	"0.2356286346912384"	"0.0028728071487311158"	"Sample 1"	"FALSE"
"55"	"E7"	"9"	"Target 1"	"0.2399681955575943"	"0.004418919754750811"	"Sample 1"	"FALSE"
"55"	"E7"	"10"	"Target 1"	"0.24062809348106384"	"0.0022853694178841255"	"Sample 1"	"FALSE"
"55"	"E7"	"11"	"Target 1"	"0.2425999939441681"	"0.0014638216206521726"	"Sample 1"	"FALSE"
"55"	"E7"	"12"	"Target 1"	"0.24557457864284515"	"0.0016449580589930346"	"Sample 1"	"FALSE"
"55"	"E7"	"13"	"Target 1"	"0.249736487865448"	"0.00301341902125965"	"Sample 1"	"FALSE"
"55"	"E7"	"14"	"Target 1"	"0.25100770592689514"	"0.001491188822370565"	"Sample 1"	"FALSE"
"55"	"E7"	"15"	"Target 1"	"0.250670850276947"	"-0.0016391150879137284"	"Sample 1"	"FALSE"
"55"	"E7"	"16"	"Target 1"	"0.2528197467327118"	"-0.0022836668924851866"	"Sample 1"	"FALSE"
"55"	"E7"	"17"	"Target 1"	"0.25642871856689453"	"-0.001468143318638676"	"Sample 1"	"FALSE"
"55"	"E7"	"18"	"Target 1"	"0.2597689926624298"	"-9.21317483439571E-4"	"Sample 1"	"FALSE"
"55"	"E7"	"19"	"Target 1"	"0.26244911551475525"	"-0.0010346428914503603"	"Sample 1"	"FALSE"
"55"	"E7"	"20"	"Target 1"	"0.2661955952644348"	"-8.161140210702356E-5"	"Sample 1"	"FALSE"
"55"	"E7"	"21"	"Target 1"	"0.2694893181324005"	"4.1866320552250147E-4"	"Sample 1"	"FALSE"
"55"	"E7"	"22"	"Target 1"	"0.27436932921409607"	"0.0025052260268818294"	"Sample 1"	"FALSE"
"55"	"E7"	"23"	"Target 1"	"0.28199997544288635"	"0.007342423995335884"	"Sample 1"	"FALSE"
"55"	"E7"	"24"	"Target 1"	"0.2999238073825836"	"0.02247280767469692"	"Sample 1"	"FALSE"
"55"	"E7"	"25"	"Target 1"	"0.32351118326187134"	"0.04326673529364847"	"Sample 1"	"FALSE"
"55"	"E7"	"26"	"Target 1"	"0.36895719170570374"	"0.08591929547714464"	"Sample 1"	"FALSE"
"55"	"E7"	"27"	"Target 1"	"0.4492446184158325"	"0.16341327392693725"	"Sample 1"	"FALSE"
"55"	"E7"	"28"	"Target 1"	"0.5847721099853516"	"0.2961473172361201"	"Sample 1"	"FALSE"
"55"	"E7"	"29"	"Target 1"	"0.7935312986373901"	"0.5021130576278224"	"Sample 1"	"FALSE"
"55"	"E7"	"30"	"Target 1"	"1.064549446105957"	"0.7703377568360531"	"Sample 1"	"FALSE"
"55"	"E7"	"31"	"Target 1"	"1.3617842197418213"	"1.0647790822115812"	"Sample 1"	"FALSE"
"55"	"E7"	"32"	"Target 1"	"1.6345587968826294"	"1.3347602110920531"	"Sample 1"	"FALSE"
"55"	"E7"	"33"	"Target 1"	"1.8532440662384033"	"1.5506520321874908"	"Sample 1"	"FALSE"
"55"	"E7"	"34"	"Target 1"	"2.0214927196502686"	"1.7161072373390198"	"Sample 1"	"FALSE"
"55"	"E7"	"35"	"Target 1"	"2.1509270668029785"	"1.8427481362313936"	"Sample 1"	"FALSE"
"55"	"E7"	"36"	"Target 1"	"2.2439310550689697"	"1.9329586762370485"	"Sample 1"	"FALSE"
"55"	"E7"	"37"	"Target 1"	"2.308526039123535"	"1.9947602120312777"	"Sample 1"	"FALSE"
"55"	"E7"	"38"	"Target 1"	"2.3543059825897217"	"2.037746707237128"	"Sample 1"	"FALSE"
"55"	"E7"	"39"	"Target 1"	"2.3861758708953857"	"2.066823147282456"	"Sample 1"	"FALSE"
"55"	"E7"	"40"	"Target 1"	"2.408607244491577"	"2.086461072618311"	"Sample 1"	"FALSE"
"55"	"E7"	"41"	"Target 1"	"2.428232431411743"	"2.103292811278141"	"Sample 1"	"FALSE"
"55"	"E7"	"42"	"Target 1"	"2.4370827674865723"	"2.1093496990926335"	"Sample 1"	"FALSE"
"55"	"E7"	"43"	"Target 1"	"2.4470999240875244"	"2.1165734074332496"	"Sample 1"	"FALSE"
"55"	"E7"	"44"	"Target 1"	"2.455278158187866"	"2.121958193273255"	"Sample 1"	"FALSE"
"55"	"E7"	"45"	"Target 1"	"2.453876256942749"	"2.1177628437678018"	"Sample 1"	"FALSE"
"56"	"E8"	"1"	"Target 1"	"0.2630581855773926"	"-0.014862209558486928"	"Sample 1"	"FALSE"
"56"	"E8"	"2"	"Target 1"	"0.26846250891685486"	"-0.01221937157891011"	"Sample 1"	"FALSE"
"56"	"E8"	"3"	"Target 1"	"0.2776617407798767"	"-0.005781625075773777"	"Sample 1"	"FALSE"
"56"	"E8"	"4"	"Target 1"	"0.2833509147167206"	"-0.002853936498815368"	"Sample 1"	"FALSE"
"56"	"E8"	"5"	"Target 1"	"0.2865268588066101"	"-0.0024394777688113043"	"Sample 1"	"FALSE"
"56"	"E8"	"6"	"Target 1"	"0.28927645087242126"	"-0.00245137106288561"	"Sample 1"	"FALSE"
"56"	"E8"	"7"	"Target 1"	"0.2936098873615265"	"-8.794199336659035E-4"	"Sample 1"	"FALSE"
"56"	"E8"	"8"	"Target 1"	"0.29794153571128845"	"6.907430562105967E-4"	"Sample 1"	"FALSE"
"56"	"E8"	"9"	"Target 1"	"0.3014185130596161"	"0.0014062350446527707"	"Sample 1"	"FALSE"
"56"	"E8"	"10"	"Target 1"	"0.30275604128837585"	"-1.772208647292644E-5"	"Sample 1"	"FALSE"
"56"	"E8"	"11"	"Target 1"	"0.3051412105560303"	"-3.9403817870402574E-4"	"Sample 1"	"FALSE"
"56"	"E8"	"12"	"Target 1"	"0.307345986366272"	"-9.507477283477892E-4"	"Sample 1"	"FALSE"
"56"	"E8"	"13"	"Target 1"	"0.3119661211967468"	"9.079017422416015E-4"	"Sample 1"	"FALSE"
"56"	"E8"	"14"	"Target 1"	"0.3144037127494812"	"5.840079350905138E-4"	"Sample 1"	"FALSE"
"56"	"E8"	"15"	"Target 1"	"0.31605538725852966"	"-5.25802915746487E-4"	"Sample 1"	"FALSE"
"56"	"E8"	"16"	"Target 1"	"0.3196142017841339"	"2.715262499722428E-4"	"Sample 1"	"FALSE"
"56"	"E8"	"17"	"Target 1"	"0.3203558623790741"	"-0.0017482985149730344"	"Sample 1"	"FALSE"
"56"	"E8"	"18"	"Target 1"	"0.324104368686676"	"-7.612775672565684E-4"	"Sample 1"	"FALSE"
"56"	"E8"	"19"	"Target 1"	"0.3281397223472595"	"5.125907334414094E-4"	"Sample 1"	"FALSE"
"56"	"E8"	"20"	"Target 1"	"0.330205500125885"	"-1.8311684781856501E-4"	"Sample 1"	"FALSE"
"56"	"E8"	"21"	"Target 1"	"0.332973450422287"	"-1.766519113020502E-4"	"Sample 1"	"FALSE"
"56"	"E8"	"22"	"Target 1"	"0.33703070878982544"	"0.0011191210963509392"	"Sample 1"	"FALSE"
"56"	"E8"	"23"	"Target 1"	"0.3459092080593109"	"0.00723613500595095"	"Sample 1"	"FALSE"
"56"	"E8"	"24"	"Target 1"	"0.3616255223751068"	"0.02019096396186133"	"Sample 1"	"FALSE"
"56"	"E8"	"25"	"Target 1"	"0.3867594301700592"	"0.04256338639692826"	"Sample 1"	"FALSE"
"56"	"E8"	"26"	"Target 1"	"0.4301578998565674"	"0.08320037072355098"	"Sample 1"	"FALSE"
"56"	"E8"	"27"	"Target 1"	"0.5099239349365234"	"0.16020492044362156"	"Sample 1"	"FALSE"
"56"	"E8"	"28"	"Target 1"	"0.6411110758781433"	"0.28863057602535597"	"Sample 1"	"FALSE"
"56"	"E8"	"29"	"Target 1"	"0.8422843813896179"	"0.48704239617694506"	"Sample 1"	"FALSE"
"56"	"E8"	"30"	"Target 1"	"1.1070231199264526"	"0.7490196493538944"	"Sample 1"	"FALSE"
"56"	"E8"	"31"	"Target 1"	"1.3959097862243652"	"1.0351448302919215"	"Sample 1"	"FALSE"
"56"	"E8"	"32"	"Target 1"	"1.6576423645019531"	"1.2941159232096238"	"Sample 1"	"FALSE"
"56"	"E8"	"33"	"Target 1"	"1.8708407878875732"	"1.5045528612353585"	"Sample 1"	"FALSE"
"56"	"E8"	"34"	"Target 1"	"2.0400607585906982"	"1.671011346578598"	"Sample 1"	"FALSE"
"56"	"E8"	"35"	"Target 1"	"2.167774200439453"	"1.7959633030674673"	"Sample 1"	"FALSE"
"56"	"E8"	"36"	"Target 1"	"2.2621824741363525"	"1.8876100914044813"	"Sample 1"	"FALSE"
"56"	"E8"	"37"	"Target 1"	"2.3296189308166504"	"1.9522850627248938"	"Sample 1"	"FALSE"
"56"	"E8"	"38"	"Target 1"	"2.3763580322265625"	"1.9962626787749203"	"Sample 1"	"FALSE"
"56"	"E8"	"39"	"Target 1"	"2.410223960876465"	"2.027367122064937"	"Sample 1"	"FALSE"
"56"	"E8"	"40"	"Target 1"	"2.434730291366577"	"2.0491119671951643"	"Sample 1"	"FALSE"
"56"	"E8"	"41"	"Target 1"	"2.4535634517669678"	"2.0651836422356693"	"Sample 1"	"FALSE"
"56"	"E8"	"42"	"Target 1"	"2.461214303970337"	"2.070073009079153"	"Sample 1"	"FALSE"
"56"	"E8"	"43"	"Target 1"	"2.4712092876434326"	"2.0773065073923633"	"Sample 1"	"FALSE"
"56"	"E8"	"44"	"Target 1"	"2.4804000854492188"	"2.083735819838264"	"Sample 1"	"FALSE"
"56"	"E8"	"45"	"Target 1"	"2.486480712890625"	"2.0870549619197845"	"Sample 1"	"FALSE"
"57"	"E9"	"1"	"Target 1"	"0.20863480865955353"	"0.006050977110862732"	"Sample 1"	"FALSE"
"57"	"E9"	"2"	"Target 1"	"0.2134639173746109"	"0.007990847031275432"	"Sample 1"	"FALSE"
"57"	"E9"	"3"	"Target 1"	"0.2169555425643921"	"0.00859323342641195"	"Sample 1"	"FALSE"
"57"	"E9"	"4"	"Target 1"	"0.2209787666797638"	"0.009727218747138982"	"Sample 1"	"FALSE"
"57"	"E9"	"5"	"Target 1"	"0.22363050282001495"	"0.00948971609274547"	"Sample 1"	"FALSE"
"57"	"E9"	"6"	"Target 1"	"0.22411440312862396"	"0.007084377606709808"	"Sample 1"	"FALSE"
"57"	"E9"	"7"	"Target 1"	"0.226161390542984"	"0.006242126226425154"	"Sample 1"	"FALSE"
"57"	"E9"	"8"	"Target 1"	"0.22796550393104553"	"0.005157000819842034"	"Sample 1"	"FALSE"
"57"	"E9"	"9"	"Target 1"	"0.23174086213111877"	"0.006043120225270576"	"Sample 1"	"FALSE"
"57"	"E9"	"10"	"Target 1"	"0.23439615964889526"	"0.005809178948402394"	"Sample 1"	"FALSE"
"57"	"E9"	"11"	"Target 1"	"0.23766504228115082"	"0.006188822786013276"	"Sample 1"	"FALSE"
"57"	"E9"	"12"	"Target 1"	"0.2382323145866394"	"0.003866856296857191"	"Sample 1"	"FALSE"
"57"	"E9"	"13"	"Target 1"	"0.23799732327461243"	"7.426261901855415E-4"	"Sample 1"	"FALSE"
"57"	"E9"	"14"	"Target 1"	"0.24094463884830475"	"8.007029692331915E-4"	"Sample 1"	"FALSE"
"57"	"E9"	"15"	"Target 1"	"0.24432192742824554"	"0.0012887527545293155"	"Sample 1"	"FALSE"
"57"	"E9"	"16"	"Target 1"	"0.24545277655124664"	"-4.6963691711425764E-4"	"Sample 1"	"FALSE"
"57"	"E9"	"17"	"Target 1"	"0.24748070538043976"	"-0.0013309468825658142"	"Sample 1"	"FALSE"
"57"	"E9"	"18"	"Target 1"	"0.24821065366268158"	"-0.003490237394968637"	"Sample 1"	"FALSE"
"57"	"E9"	"19"	"Target 1"	"0.2532559037208557"	"-0.0013342261314392033"	"Sample 1"	"FALSE"
"57"	"E9"	"20"	"Target 1"	"0.2598612904548645"	"0.0023819218079248862"	"Sample 1"	"FALSE"
"57"	"E9"	"21"	"Target 1"	"0.2609304189682007"	"5.618115266164238E-4"	"Sample 1"	"FALSE"
"57"	"E9"	"22"	"Target 1"	"0.2641070783138275"	"8.492320775985553E-4"	"Sample 1"	"FALSE"
"57"	"E9"	"23"	"Target 1"	"0.27278822660446167"	"0.0066411415735880665"	"Sample 1"	"FALSE"
"57"	"E9"	"24"	"Target 1"	"0.28996384143829346"	"0.020927517612775153"	"Sample 1"	"FALSE"
"57"	"E9"	"25"	"Target 1"	"0.3205731213092804"	"0.04864755868911745"	"Sample 1"	"FALSE"
"57"	"E9"	"26"	"Target 1"	"0.3710296154022217"	"0.09621481398741404"	"Sample 1"	"FALSE"
"57"	"E9"	"27"	"Target 1"	"0.4637466371059418"	"0.18604259689648947"	"Sample 1"	"FALSE"
"57"	"E9"	"28"	"Target 1"	"0.6180918216705322"	"0.33749854266643525"	"Sample 1"	"FALSE"
"57"	"E9"	"29"	"Target 1"	"0.8450934290885925"	"0.5616109112898509"	"Sample 1"	"FALSE"
"57"	"E9"	"30"	"Target 1"	"1.132705569267273"	"0.8463338126738866"	"Sample 1"	"FALSE"
"57"	"E9"	"31"	"Target 1"	"1.4341691732406616"	"1.1449081778526304"	"Sample 1"	"FALSE"
"57"	"E9"	"32"	"Target 1"	"1.6998602151870728"	"1.407709981004397"	"Sample 1"	"FALSE"
"57"	"E9"	"33"	"Target 1"	"1.9081664085388184"	"1.6131269355614979"	"Sample 1"	"FALSE"
"57"	"E9"	"34"	"Target 1"	"2.068312644958496"	"1.770383933186531"	"Sample 1"	"FALSE"
"57"	"E9"	"35"	"Target 1"	"2.186095714569092"	"1.885277764002482"	"Sample 1"	"FALSE"
"57"	"E9"	"36"	"Target 1"	"2.2756218910217285"	"1.9719147016604741"	"Sample 1"	"FALSE"
"57"	"E9"	"37"	"Target 1"	"2.3394267559051514"	"2.0328303277492523"	"Sample 1"	"FALSE"
"57"	"E9"	"38"	"Target 1"	"2.3828394412994385"	"2.073353774348895"	"Sample 1"	"FALSE"
"57"	"E9"	"39"	"Target 1"	"2.4117166996002197"	"2.0993417938550314"	"Sample 1"	"FALSE"
"57"	"E9"	"40"	"Target 1"	"2.4303016662597656"	"2.1150375217199326"	"Sample 1"	"FALSE"
"57"	"E9"	"41"	"Target 1"	"2.444237470626831"	"2.1260840872923534"	"Sample 1"	"FALSE"
"57"	"E9"	"42"	"Target 1"	"2.4557507038116455"	"2.1347080816825232"	"Sample 1"	"FALSE"
"57"	"E9"	"43"	"Target 1"	"2.4620656967163086"	"2.1381338357925412"	"Sample 1"	"FALSE"
"57"	"E9"	"44"	"Target 1"	"2.468838930130005"	"2.1420178304115933"	"Sample 1"	"FALSE"
"57"	"E9"	"45"	"Target 1"	"2.474903106689453"	"2.1451927681763965"	"Sample 1"	"FALSE"
"58"	"E10"	"1"	"Target 1"	"0.20344901084899902"	"0.0037641316652298057"	"Sample 1"	"FALSE"
"58"	"E10"	"2"	"Target 1"	"0.20648497343063354"	"0.003853556694406443"	"Sample 1"	"FALSE"
"58"	"E10"	"3"	"Target 1"	"0.2117503583431244"	"0.0061724040544394315"	"Sample 1"	"FALSE"
"58"	"E10"	"4"	"Target 1"	"0.21473781764507294"	"0.006213325803930095"	"Sample 1"	"FALSE"
"58"	"E10"	"5"	"Target 1"	"0.21687087416648865"	"0.005399844772887949"	"Sample 1"	"FALSE"
"58"	"E10"	"6"	"Target 1"	"0.21803463995456696"	"0.0036170730085084007"	"Sample 1"	"FALSE"
"58"	"E10"	"7"	"Target 1"	"0.22179000079631805"	"0.004425896297801615"	"Sample 1"	"FALSE"
"58"	"E10"	"8"	"Target 1"	"0.2235998660326004"	"0.0032892239816261076"	"Sample 1"	"FALSE"
"58"	"E10"	"9"	"Target 1"	"0.22665627300739288"	"0.003399093403960704"	"Sample 1"	"FALSE"
"58"	"E10"	"10"	"Target 1"	"0.22947067022323608"	"0.0032669530673460484"	"Sample 1"	"FALSE"
"58"	"E10"	"11"	"Target 1"	"0.2330523580312729"	"0.0039021033229249963"	"Sample 1"	"FALSE"
"58"	"E10"	"12"	"Target 1"	"0.2359686940908432"	"0.0038719018300374247"	"Sample 1"	"FALSE"
"58"	"E10"	"13"	"Target 1"	"0.2367829531431198"	"0.0017396233298561797"	"Sample 1"	"FALSE"
"58"	"E10"	"14"	"Target 1"	"0.23741105198860168"	"-5.78815377119804E-4"	"Sample 1"	"FALSE"
"58"	"E10"	"15"	"Target 1"	"0.24047665297985077"	"-4.597519383286036E-4"	"Sample 1"	"FALSE"
"58"	"E10"	"16"	"Target 1"	"0.2457607537508011"	"0.0018778112801638575"	"Sample 1"	"FALSE"
"58"	"E10"	"17"	"Target 1"	"0.2461017221212387"	"-7.277579018564045E-4"	"Sample 1"	"FALSE"
"58"	"E10"	"18"	"Target 1"	"0.2472975254058838"	"-0.0024784921696691803"	"Sample 1"	"FALSE"
"58"	"E10"	"19"	"Target 1"	"0.2509083151817322"	"-0.0018142399462786757"	"Sample 1"	"FALSE"
"58"	"E10"	"20"	"Target 1"	"0.25523364543914795"	"-4.3544724132073276E-4"	"Sample 1"	"FALSE"
"58"	"E10"	"21"	"Target 1"	"0.25940731167793274"	"7.916814450061732E-4"	"Sample 1"	"FALSE"
"58"	"E10"	"22"	"Target 1"	"0.26364755630493164"	"0.0020853885195471905"	"Sample 1"	"FALSE"
"58"	"E10"	"23"	"Target 1"	"0.27137646079063416"	"0.006867755452791821"	"Sample 1"	"FALSE"
"58"	"E10"	"24"	"Target 1"	"0.2899753153324127"	"0.022520072442112557"	"Sample 1"	"FALSE"
"58"	"E10"	"25"	"Target 1"	"0.31923747062683105"	"0.04883569018407301"	"Sample 1"	"FALSE"
"58"	"E10"	"26"	"Target 1"	"0.37163567543029785"	"0.09828735743508198"	"Sample 1"	"FALSE"
"58"	"E10"	"27"	"Target 1"	"0.4659360349178314"	"0.18964117937015768"	"Sample 1"	"FALSE"
"58"	"E10"	"28"	"Target 1"	"0.6169560551643372"	"0.33771466206420553"	"Sample 1"	"FALSE"
"58"	"E10"	"29"	"Target 1"	"0.8395295143127441"	"0.5573415836601546"	"Sample 1"	"FALSE"
"58"	"E10"	"30"	"Target 1"	"1.1238536834716797"	"0.8387192152666324"	"Sample 1"	"FALSE"
"58"	"E10"	"31"	"Target 1"	"1.4164860248565674"	"1.128405019099062"	"Sample 1"	"FALSE"
"58"	"E10"	"32"	"Target 1"	"1.6748449802398682"	"1.383817436929905"	"Sample 1"	"FALSE"
"58"	"E10"	"33"	"Target 1"	"1.8826102018356323"	"1.5886361209732112"	"Sample 1"	"FALSE"
"58"	"E10"	"34"	"Target 1"	"2.0402164459228516"	"1.7432958275079726"	"Sample 1"	"FALSE"
"58"	"E10"	"35"	"Target 1"	"2.1582627296447754"	"1.8583955736774387"	"Sample 1"	"FALSE"
"58"	"E10"	"36"	"Target 1"	"2.24646258354187"	"1.9436488900220754"	"Sample 1"	"FALSE"
"58"	"E10"	"37"	"Target 1"	"2.3082122802734375"	"2.0024520492011852"	"Sample 1"	"FALSE"
"58"	"E10"	"38"	"Target 1"	"2.3518879413604736"	"2.043181172735763"	"Sample 1"	"FALSE"
"58"	"E10"	"39"	"Target 1"	"2.3821027278900146"	"2.0704494217128464"	"Sample 1"	"FALSE"
"58"	"E10"	"40"	"Target 1"	"2.4057486057281494"	"2.0911487619985234"	"Sample 1"	"FALSE"
"58"	"E10"	"41"	"Target 1"	"2.4207444190979004"	"2.1031980378158166"	"Sample 1"	"FALSE"
"58"	"E10"	"42"	"Target 1"	"2.4314486980438232"	"2.1109557792092812"	"Sample 1"	"FALSE"
"58"	"E10"	"43"	"Target 1"	"2.4410083293914795"	"2.1175688730044797"	"Sample 1"	"FALSE"
"58"	"E10"	"44"	"Target 1"	"2.445157289505005"	"2.1187712955655473"	"Sample 1"	"FALSE"
"58"	"E10"	"45"	"Target 1"	"2.4509661197662354"	"2.12163358827432"	"Sample 1"	"FALSE"
"59"	"E11"	"1"	"Target 1"	"0.24687904119491577"	"-0.004437963877405455"	"Sample 1"	"FALSE"
"59"	"E11"	"2"	"Target 1"	"0.25025227665901184"	"-0.004057766071387676"	"Sample 1"	"FALSE"
"59"	"E11"	"3"	"Target 1"	"0.2547633945941925"	"-0.0025396857942853574"	"Sample 1"	"FALSE"
"59"	"E11"	"4"	"Target 1"	"0.2564116418361664"	"-0.003884476210389826"	"Sample 1"	"FALSE"
"59"	"E11"	"5"	"Target 1"	"0.2620105743408203"	"-0.0012785813638142413"	"Sample 1"	"FALSE"
"59"	"E11"	"6"	"Target 1"	"0.2659468948841095"	"-3.35298478603347E-4"	"Sample 1"	"FALSE"
"59"	"E11"	"7"	"Target 1"	"0.2680704593658447"	"-0.0012047716549464633"	"Sample 1"	"FALSE"
"59"	"E11"	"8"	"Target 1"	"0.2713792324066162"	"-8.890362722533247E-4"	"Sample 1"	"FALSE"
"59"	"E11"	"9"	"Target 1"	"0.27521610260009766"	"-4.520373685016959E-5"	"Sample 1"	"FALSE"
"59"	"E11"	"10"	"Target 1"	"0.2791629135608673"	"9.08569565841138E-4"	"Sample 1"	"FALSE"
